Timestamp,Weight (kg),Temperature (°C),Humidity (%),Anomaly Label
2024-10-26 01:45:38.287973,14994.464679619916,31.004172643199944,72.29825027154965,0
2024-10-26 01:46:38.287973,15004.709128735714,31.004908197406973,72.29846304260992,0
2024-10-26 01:47:38.287973,14999.510965747178,31.00560804131308,72.29774279154127,0
2024-10-26 01:48:38.287973,15005.03304005713,31.005869310423247,72.29787629435666,0
2024-10-26 01:49:38.287973,14997.780758057157,31.005822746039403,72.29784996225776,0
2024-10-26 01:50:38.287973,15002.950188441253,31.006288694158457,72.29893721966049,0
2024-10-26 01:51:38.287973,14996.430988243816,31.006123879012588,72.29954311567667,0
2024-10-26 01:52:38.287973,14999.139842741894,31.006056198551864,72.29997500262056,0
2024-10-26 01:53:38.287973,14996.096318330561,31.00694827873736,72.29953580464884,0
2024-10-26 01:54:38.287973,15007.504913943823,31.00739866320154,72.2994080028839,0
2024-10-26 01:55:38.287973,15000.313726962318,31.00754789112338,72.2989043093747,0
2024-10-26 01:56:38.287973,14999.459372654113,31.00818018109012,72.29933534425106,0
2024-10-26 01:57:38.287973,15007.20354645344,31.008461651602445,72.29862472994894,0
2024-10-26 01:58:38.287973,15004.711349991636,31.008719247468044,72.29880134559343,0
2024-10-26 01:59:38.287973,14997.187836864337,31.008202439431667,72.29952879488687,0
2024-10-26 02:00:38.287973,15004.758961621694,31.00814130192108,72.29929731341247,0
2024-10-26 02:01:38.287973,14995.701277760672,31.00849964278531,72.29889323843746,0
2024-10-26 02:02:38.287973,15002.162911389472,31.00809428121826,72.29982710789822,0
2024-10-26 02:03:38.287973,14996.055647633393,31.008346019069464,72.30087962378124,0
2024-10-26 02:04:38.287973,14995.069943453476,31.007981900938926,72.30086759445766,0
2024-10-26 02:05:38.287973,14994.357003796402,31.00787895828397,72.30040877479422,0
2024-10-26 02:06:38.287973,15005.183113799058,31.0087109178135,72.3001919315391,0
2024-10-26 02:07:38.287973,15007.631149392913,31.00898967587507,72.30008019979836,0
2024-10-26 02:08:38.287973,15002.243988272534,31.0081774865392,72.30026546014592,0
2024-10-26 02:09:38.287973,15003.363745256362,31.00823290511745,72.29949771910405,0
2024-10-26 02:10:38.287973,15002.69177206167,31.00748077607312,72.29823561337518,0
2024-10-26 02:11:38.287973,15004.354259813745,31.007201882939025,72.29811518429688,0
2024-10-26 02:12:38.287973,15004.518375613467,31.00722675854422,72.29794169588865,0
2024-10-26 02:13:38.287973,14999.79284019602,31.00771583303512,72.29828926479729,0
2024-10-26 02:14:38.287973,14997.978638738814,31.00739588753912,72.29842060403557,0
2024-10-26 02:15:38.287973,15002.886132419451,31.007217124751023,72.2983168741383,0
2024-10-26 02:16:38.287973,15003.3397882848,31.006590215883826,72.29829293169395,0
2024-10-26 02:17:38.287973,15005.504010998538,31.007633649608614,72.29859797693582,0
2024-10-26 02:18:38.287973,14999.332603466873,31.00746335157005,72.29939952191535,0
2024-10-26 02:19:38.287973,14997.220522322441,31.007348735811036,72.29885971311676,0
2024-10-26 02:20:38.287973,14998.483875967966,31.006683624666405,72.29850001187627,0
2024-10-26 02:21:38.287973,15002.571491671475,31.006789395821585,72.2992580303976,0
2024-10-26 02:22:38.287973,14991.884111866624,31.0072704145044,72.29990012096125,0
2024-10-26 02:23:38.287973,15004.325025093645,31.00690528613299,72.30013913429016,0
2024-10-26 02:24:38.287973,15000.795004410913,31.006512715496463,72.30011734859659,0
2024-10-26 02:25:38.287973,14988.746194328076,31.008003885064277,72.30024601854801,0
2024-10-26 02:26:38.287973,14997.17956979428,31.00737754204438,72.30026313979248,0
2024-10-26 02:27:38.287973,14995.337407037277,31.006632348198284,72.3003281176526,0
2024-10-26 02:28:38.287973,14992.511125107729,31.007383153783103,72.30005663564326,0
2024-10-26 02:29:38.287973,14996.145179135166,31.0080106836622,72.29986683400749,0
2024-10-26 02:30:38.287973,14990.822747127979,31.00883878609166,72.3000629078382,0
2024-10-26 02:31:38.287973,15005.02682528679,31.008561907144447,72.2997411948581,0
2024-10-26 02:32:38.287973,14999.471746462945,31.00820911681112,72.30014049118648,0
2024-10-26 02:33:38.287973,14993.970349984997,31.008120295088062,72.30038237848737,0
2024-10-26 02:34:38.287973,15006.570176684918,31.00843192443159,72.29990478452392,0
2024-10-26 02:35:38.287973,15001.399675009981,31.00834167350564,72.2991984828608,0
2024-10-26 02:36:38.287973,15004.64654836067,31.008168840414505,72.29917280891483,0
2024-10-26 02:37:38.287973,15004.487762641587,31.00793754410425,72.29916318307227,0
2024-10-26 02:38:38.287973,14999.882039264092,31.00778926800633,72.29907818552748,0
2024-10-26 02:39:38.287973,14999.221190965241,31.007025015144205,72.29937808520327,0
2024-10-26 02:40:38.287973,14995.571791069548,31.00664473788225,72.29973102288552,0
2024-10-26 02:41:38.287973,15000.654154381193,31.00634017481572,72.29931495725626,0
2024-10-26 02:42:38.287973,14996.389652743219,31.006052071641154,72.30002266817276,0
2024-10-26 02:43:38.287973,15009.182905889173,31.005660140915918,72.30072004197798,0
2024-10-26 02:44:38.287973,15005.846068522813,31.005389366716415,72.30008904920257,0
2024-10-26 02:45:38.287973,14997.850704690472,31.00630867431208,72.30080031938269,0
2024-10-26 02:46:38.287973,15002.757176187386,31.00673083244818,72.30173332753742,0
2024-10-26 02:47:38.287973,14992.519861633371,31.00658678773899,72.30188207819366,0
2024-10-26 02:48:38.287973,14999.972885146595,31.006451936829073,72.3023522007583,0
2024-10-26 02:49:38.287973,15000.16275973992,31.0067777842101,72.30245409942486,0
2024-10-26 02:50:38.287973,15000.669368685589,31.00698239392806,72.30249757799749,0
2024-10-26 02:51:38.287973,15003.701415815469,31.006196045054796,72.3023314115326,0
2024-10-26 02:52:38.287973,14996.215188759226,31.006875589318053,72.30237234229921,0
2024-10-26 02:53:38.287973,14992.981703655034,31.00731579948264,72.3027474943487,0
2024-10-26 02:54:38.287973,14994.297185199568,31.0072649890224,72.30199808420036,0
2024-10-26 02:55:38.287973,14999.872745030909,31.008361767804622,72.30212194148498,0
2024-10-26 02:56:38.287973,14992.225141209934,31.0078956302195,72.30260500004762,0
2024-10-26 02:57:38.287973,14995.832784384505,31.008315986370008,72.30248164016386,0
2024-10-26 02:58:38.287973,14995.29122201278,31.00843205203523,72.30256244456655,0
2024-10-26 02:59:38.287973,14997.738302823695,31.00806687474227,72.30339352755699,0
2024-10-26 03:00:38.287973,14998.733761068072,31.00738978013286,72.30397449157977,0
2024-10-26 03:01:38.287973,14997.080691295601,31.0074393679704,72.30428872889853,0
2024-10-26 03:02:38.287973,14996.72500454458,31.007658223558963,72.30456105746461,0
2024-10-26 03:03:38.287973,15005.101011533898,31.007829436084684,72.30463092221923,0
2024-10-26 03:04:38.287973,15008.151491722756,31.007363084198495,72.30468687742781,0
2024-10-26 03:05:38.287973,14988.687792815537,31.006886865710726,72.30472597622793,0
2024-10-26 03:06:38.287973,14995.532036280092,31.00773305257626,72.3043089120055,0
2024-10-26 03:07:38.287973,15001.623872345715,31.006881427733333,72.30488418722463,0
2024-10-26 03:08:38.287973,14993.314804249801,31.0071223599612,72.30494100950453,0
2024-10-26 03:09:38.287973,14997.234425482116,31.00719280726657,72.30433391812406,0
2024-10-26 03:10:38.287973,15002.93517252099,31.00685211916082,72.30432777763728,0
2024-10-26 03:11:38.287973,14998.469076266776,31.007375870843166,72.30497927636922,0
2024-10-26 03:12:38.287973,14999.795383600229,31.007069871814377,72.3048797881764,0
2024-10-26 03:13:38.287973,14992.935860939751,31.007557481870673,72.3044858948942,0
2024-10-26 03:14:38.287973,14998.907488011235,31.007704979507416,72.30359483990662,0
2024-10-26 03:15:38.287973,15002.015252221647,31.008254694976785,72.3040227677696,0
2024-10-26 03:16:38.287973,14994.269494641349,31.009042982097302,72.30372116934159,0
2024-10-26 03:17:38.287973,14994.953542100686,31.008533425998635,72.30332000916721,0
2024-10-26 03:18:38.287973,15000.051723606799,31.008345339326432,72.30228127604302,0
2024-10-26 03:19:38.287973,14996.102831232127,31.008406910320208,72.3020356527857,0
2024-10-26 03:20:38.287973,14998.521249000318,31.007812106899635,72.30244588558296,0
2024-10-26 03:21:38.287973,15002.774028437027,31.007358203106197,72.30278812473779,0
2024-10-26 03:22:38.287973,15005.039720378214,31.007716591372454,72.30186786210591,0
2024-10-26 03:23:38.287973,14999.286353863325,31.00759750266363,72.30168354385314,0
2024-10-26 03:24:38.287973,15000.077281637123,31.007424888534537,72.30211404995214,0
2024-10-26 03:25:38.287973,15000.80590990334,31.007997406204677,72.30227102749667,0
2024-10-26 03:26:38.287973,14987.747934493571,31.00722388211805,72.30266330689788,0
2024-10-26 03:27:38.287973,15002.670495087134,31.00809724908739,72.30276634355802,0
2024-10-26 03:28:38.287973,14995.218668429181,31.007416578821754,72.30358310589178,0
2024-10-26 03:29:38.287973,15003.065015623213,31.00770555648878,72.30313243186089,0
2024-10-26 03:30:38.287973,14995.808865247782,31.008277472960867,72.30281224876956,0
2024-10-26 03:31:38.287973,14991.945341490104,31.00895644600186,72.30259493978932,0
2024-10-26 03:32:38.287973,15002.466323950439,31.00932680824843,72.30303271842389,0
2024-10-26 03:33:38.287973,14997.798098091518,31.00884451894857,72.30322823593018,0
2024-10-26 03:34:38.287973,14993.84754962007,31.008331527276482,72.30315801976053,0
2024-10-26 03:35:38.287973,14996.523483704885,31.008255351325698,72.3026224336174,0
2024-10-26 03:36:38.287973,14986.74230722075,31.007620819800227,72.30285453696219,0
2024-10-26 03:37:38.287973,15007.872413439118,31.007287873430887,72.3022020227061,0
2024-10-26 03:38:38.287973,15005.010584191472,31.00687264994265,72.30195282063228,0
2024-10-26 03:39:38.287973,14998.10057821819,31.006752058182276,72.30252636917064,0
2024-10-26 03:40:38.287973,14998.46926286013,31.00614564556343,72.30258168312524,0
2024-10-26 03:41:38.287973,15004.91336955915,31.00640178492006,72.30330398487249,0
2024-10-26 03:42:38.287973,15000.634748819728,31.00635163886864,72.30401462503865,0
2024-10-26 03:43:38.287973,14996.603236392306,31.006389189330243,72.30400751193481,0
2024-10-26 03:44:38.287973,14995.62469597914,31.005946380308135,72.30489557211745,0
2024-10-26 03:45:38.287973,14998.29971657707,31.007057280112857,72.3056140107,0
2024-10-26 03:46:38.287973,14993.608276551893,31.00707319423745,72.30598841212861,0
2024-10-26 03:47:38.287973,15004.617550524503,31.006309274131176,72.30545026000885,0
2024-10-26 03:48:38.287973,15005.845787802582,31.006441768614508,72.30637973846682,0
2024-10-26 03:49:38.287973,14999.199963135678,31.006341141549814,72.30725443128469,0
2024-10-26 03:50:38.287973,15003.163887470431,31.0063189742832,72.3078763508414,0
2024-10-26 03:51:38.287973,14983.830042041489,31.00638782407247,72.30797428863752,0
2024-10-26 03:52:38.287973,15000.93309549662,31.006889726205635,72.30861097561757,0
2024-10-26 03:53:38.287973,15005.128165368807,31.006379596938313,72.30885590496403,0
2024-10-26 03:54:38.287973,14987.480092099308,31.007174610411905,72.30898980919608,0
2024-10-26 03:55:38.287973,15003.611868947288,31.00709170918844,72.30815572936653,0
2024-10-26 03:56:38.287973,15008.659872416234,31.007118202792007,72.30856672141579,0
2024-10-26 03:57:38.287973,14998.294736423999,31.007243282177274,72.30923916742087,0
2024-10-26 03:58:38.287973,15009.666173651343,31.00657005896472,72.30807524052145,0
2024-10-26 03:59:38.287973,15000.874572069124,31.006029785480692,72.30834563941552,0
2024-10-26 04:00:38.287973,15001.93677431155,31.005876776784223,72.30848461400872,0
2024-10-26 04:01:38.287973,15004.577291078134,31.00603329648806,72.30898991148673,0
2024-10-26 04:02:38.287973,14993.304210344431,31.006088718433716,72.30905684573253,0
2024-10-26 04:03:38.287973,15001.047429149769,31.005897056569143,72.30892204428851,0
2024-10-26 04:04:38.287973,15000.601556493504,31.00679237918819,72.30782706150413,0
2024-10-26 04:05:38.287973,15003.821265726881,31.00624888951676,72.30803656250504,0
2024-10-26 04:06:38.287973,15009.132015892736,31.006220849226274,72.3077404151808,0
2024-10-26 04:07:38.287973,15001.507197900903,31.006079133706606,72.30766914726111,0
2024-10-26 04:08:38.287973,15002.351936472567,31.006895926848447,72.30711775213751,0
2024-10-26 04:09:38.287973,15003.863848172778,31.006517558035654,72.30768989672369,0
2024-10-26 04:10:38.287973,14995.298928880577,31.006750714525662,72.30770732741647,0
2024-10-26 04:11:38.287973,15008.617760515288,31.008035242114545,72.30728610484321,0
2024-10-26 04:12:38.287973,15006.959504243167,31.007937624214392,72.30753087688579,0
2024-10-26 04:13:38.287973,14998.822048539245,31.00863053072868,72.30739392550605,0
2024-10-26 04:14:38.287973,14991.642984677788,31.007920671132602,72.30632553528991,0
2024-10-26 04:15:38.287973,15003.889294454422,31.008238627503005,72.30657455139274,0
2024-10-26 04:16:38.287973,14997.670625763229,31.008437291931966,72.30554360842248,0
2024-10-26 04:17:38.287973,14994.698678957862,31.00846623118472,72.30632175248911,0
2024-10-26 04:18:38.287973,15003.236514404669,31.008882816037833,72.30651395482914,0
2024-10-26 04:19:38.287973,14990.379472564257,31.008974332123998,72.3067324702189,0
2024-10-26 04:20:38.287973,14992.798292722862,31.009034099790142,72.3069225969756,0
2024-10-26 04:21:38.287973,15001.155378398678,31.009902955634487,72.30822926694994,0
2024-10-26 04:22:38.287973,15005.417669001845,31.009849103425214,72.30891713972804,0
2024-10-26 04:23:38.287973,15005.22347621435,31.009423315275345,72.30924302491232,0
2024-10-26 04:24:38.287973,15000.760369794556,31.009748438199242,72.30935102455857,0
2024-10-26 04:25:38.287973,14995.422579249445,31.00913192030463,72.30988673610517,0
2024-10-26 04:26:38.287973,14997.30859300001,31.00926696226405,72.31074133675214,0
2024-10-26 04:27:38.287973,14998.648314549206,31.008861003714006,72.31128198378386,0
2024-10-26 04:28:38.287973,15010.125664854426,31.009290766488075,72.31181687256986,0
2024-10-26 04:29:38.287973,14999.194261669503,31.00870343429641,72.31253475818797,0
2024-10-26 04:30:38.287973,14998.392396177745,31.00881395987811,72.31277068778456,0
2024-10-26 04:31:38.287973,14996.075367320112,31.008734212789715,72.31321971817417,0
2024-10-26 04:32:38.287973,14999.2723888266,31.00838440257774,72.31271776362408,0
2024-10-26 04:33:38.287973,15003.980294097033,31.008416133831727,72.31315979282257,0
2024-10-26 04:34:38.287973,15005.56968391703,31.008089219664246,72.31364928363243,0
2024-10-26 04:35:38.287973,14998.627210712699,31.008371885195693,72.3137387764234,0
2024-10-26 04:36:38.287973,14993.540225171084,31.007772163818103,72.31288345509128,0
2024-10-26 04:37:38.287973,15002.671354846278,31.007240948395253,72.31321222737938,0
2024-10-26 04:38:38.287973,14996.699433013384,31.007132224580253,72.31309036429847,0
2024-10-26 04:39:38.287973,14994.183397078505,31.007141037186546,72.31238302462975,0
2024-10-26 04:40:38.287973,14994.830015241238,31.007155938922697,72.31303287118953,0
2024-10-26 04:41:38.287973,15007.942365047757,31.006498173169867,72.31318555735301,0
2024-10-26 04:42:38.287973,15009.789288865537,31.006506560673596,72.31266375261751,0
2024-10-26 04:43:38.287973,15006.756809307995,31.00617943022048,72.31293264301841,0
2024-10-26 04:44:38.287973,15001.01610783761,31.00626155689513,72.31403825162867,0
2024-10-26 04:45:38.287973,14996.543415865257,31.00618810493063,72.31519824288665,0
2024-10-26 04:46:38.287973,14996.899617702718,31.006221707659638,72.31517699395619,0
2024-10-26 04:47:38.287973,15001.759228512723,31.006805815791445,72.31514060501641,0
2024-10-26 04:48:38.287973,15003.966947873761,31.007608160374442,72.31520950957663,0
2024-10-26 04:49:38.287973,15003.64206194084,31.00775578902386,72.3152044230406,0
2024-10-26 04:50:38.287973,15003.58093595449,31.007540944865582,72.31486944948985,0
2024-10-26 04:51:38.287973,15007.64315417094,31.007401748229313,72.314686356668,0
2024-10-26 04:52:38.287973,14992.577696320202,31.00726807471555,72.3151385363305,0
2024-10-26 04:53:38.287973,15010.900985966051,31.007137929528525,72.3154042382849,0
2024-10-26 04:54:38.287973,14993.520807933273,31.00717051018343,72.31532154363997,0
2024-10-26 04:55:38.287973,14999.15656556901,31.007571012461028,72.31538341822701,0
2024-10-26 04:56:38.287973,15005.661558458334,31.007488759048066,72.31497895680938,0
2024-10-26 04:57:38.287973,14999.294224614237,31.008073949970203,72.31453021818882,0
2024-10-26 04:58:38.287973,15006.469202239701,31.006938974133554,72.31412069681555,0
2024-10-26 04:59:38.287973,15002.40130717698,31.006665119715162,72.31416561232668,0
2024-10-26 05:00:38.287973,15001.05368530023,31.006888658255104,72.31422127641883,0
2024-10-26 05:01:38.287973,15000.369475509277,31.006952973184422,72.31473949749859,0
2024-10-26 05:02:38.287973,14999.263062759173,31.006977926642204,72.31478480118977,0
2024-10-26 05:03:38.287973,15002.856107357835,31.006588895162537,72.31500250457158,0
2024-10-26 05:04:38.287973,15002.787786132421,31.00706908122821,72.31488084405633,0
2024-10-26 05:05:38.287973,14996.399002374634,31.00752043890507,72.31429788032382,0
2024-10-26 05:06:38.287973,14998.63766749906,31.006696844396387,72.31394845561826,0
2024-10-26 05:07:38.287973,15000.241918509524,31.006041853606884,72.31420491119115,0
2024-10-26 05:08:38.287973,15008.656841918282,31.00632503197803,72.31380739134549,0
2024-10-26 05:09:38.287973,14990.014494491028,31.005992136120025,72.31386452916921,0
2024-10-26 05:10:38.287973,15000.009639839987,31.00576660130721,72.31369525119932,0
2024-10-26 05:11:38.287973,14999.7232604454,31.005726467539954,72.3134310285175,0
2024-10-26 05:12:38.287973,14997.944413960635,31.00713805990329,72.31337030925366,0
2024-10-26 05:13:38.287973,14998.643297289196,31.00761362153454,72.3128634077966,0
2024-10-26 05:14:38.287973,15013.849607642655,31.007310922336707,72.3120751333404,0
2024-10-26 05:15:38.287973,14996.580314379318,31.008069673368926,72.3117109348095,0
2024-10-26 05:16:38.287973,15004.725326891696,31.009087351075795,72.31181919124191,0
2024-10-26 05:17:38.287973,14996.487836886085,31.0094130944477,72.31176310112741,0
2024-10-26 05:18:38.287973,14997.470831423096,31.00967622707517,72.31163278893413,0
2024-10-26 05:19:38.287973,14993.881718366936,31.009043442270638,72.31176267774968,0
2024-10-26 05:20:38.287973,14993.75739379212,31.00947705192514,72.31210714783458,0
2024-10-26 05:21:38.287973,15003.396366111772,31.009376972475764,72.31189636416501,0
2024-10-26 05:22:38.287973,15001.972021981333,31.00901492733988,72.31168752307553,0
2024-10-26 05:23:38.287973,14996.320737495611,31.009155708404457,72.31132379553561,0
2024-10-26 05:24:38.287973,14992.53068947681,31.009730919496253,72.31128813172259,0
2024-10-26 05:25:38.287973,14991.189702366624,31.009516246579334,72.31234090125398,0
2024-10-26 05:26:38.287973,14995.881416115917,31.009378887184724,72.31230366927593,0
2024-10-26 05:27:38.287973,15000.183367022117,31.00925423680876,72.31155070169217,0
2024-10-26 05:28:38.287973,15004.273738695872,31.009561231427455,72.31154971414051,0
2024-10-26 05:29:38.287973,14998.236929246803,31.00964079321363,72.31303461650285,0
2024-10-26 05:30:38.287973,14995.087232208876,31.00936162164639,72.31266963557373,0
2024-10-26 05:31:38.287973,15004.164644312115,31.008995162588413,72.31258589368177,0
2024-10-26 05:32:38.287973,14985.95133114434,31.008988211748612,72.31228520960859,0
2024-10-26 05:33:38.287973,15004.667713959714,31.008809256267767,72.31260225730868,0
2024-10-26 05:34:38.287973,14996.070178296284,31.008810577299272,72.31359549984143,0
2024-10-26 05:35:38.287973,15005.702979351492,31.009345654160104,72.31396254119744,0
2024-10-26 05:36:38.287973,15000.268240479281,31.008759373584855,72.31405213791177,0
2024-10-26 05:37:38.287973,15004.388766870909,31.008536101522562,72.31341134798669,0
2024-10-26 05:38:38.287973,15000.39516866795,31.008841522248694,72.3139796599665,0
2024-10-26 05:39:38.287973,14999.444338401867,31.00851388498299,72.31394573139664,0
2024-10-26 05:40:38.287973,14995.419675436815,31.008276594476822,72.3139098563789,0
2024-10-26 05:41:38.287973,15006.648033049945,31.008382955604777,72.31432843531451,0
2024-10-26 05:42:38.287973,14999.80195041005,31.008194594289847,72.31521472373338,0
2024-10-26 05:43:38.287973,14995.312980963916,31.007976241166535,72.3149889602098,0
2024-10-26 05:44:38.287973,15004.195954399107,31.008541098618508,72.31445264579216,0
2024-10-26 05:45:38.287973,15000.496411399397,31.008456836123905,72.3144398111419,0
2024-10-26 05:46:38.287973,15001.562262172143,31.008733774007496,72.31450762490827,0
2024-10-26 05:47:38.287973,15002.894835474532,31.008250094744,72.31462225223605,0
2024-10-26 05:48:38.287973,14997.711416539225,31.00830246413844,72.3150969532373,0
2024-10-26 05:49:38.287973,15000.504734593518,31.008694989469177,72.31481154910342,0
2024-10-26 05:50:38.287973,14991.630335360198,31.008284585184747,72.3151644560282,0
2024-10-26 05:51:38.287973,14999.020007284766,31.008573115175526,72.31446869575049,0
2024-10-26 05:52:38.287973,14998.550729219918,31.008284417406788,72.31503500049175,0
2024-10-26 05:53:38.287973,15003.225181458865,31.008207956393758,72.31448313605878,0
2024-10-26 05:54:38.287973,14998.508680897838,31.008200445054033,72.31445818231197,0
2024-10-26 05:55:38.287973,15007.022191446737,31.008452650832933,72.31513660123899,0
2024-10-26 05:56:38.287973,15001.429705721108,31.009089741399155,72.31547606289062,0
2024-10-26 05:57:38.287973,15004.23064928329,31.009436655419456,72.31528641933373,0
2024-10-26 05:58:38.287973,14998.795527057231,31.009393003103728,72.31594209230374,0
2024-10-26 05:59:38.287973,14999.860360259914,31.00956812136648,72.31562465435098,0
2024-10-26 06:00:38.287973,15001.928766937186,31.00915121015131,72.31549988309112,0
2024-10-26 06:01:38.287973,15002.552085818077,31.009673608019682,72.31541697246597,0
2024-10-26 06:02:38.287973,15005.982816086509,31.009835076063737,72.31474071640983,0
2024-10-26 06:03:38.287973,15001.222302454253,31.010096054000872,72.31505816719921,0
2024-10-26 06:04:38.287973,14997.33844543473,31.0105527363681,72.31457886496295,0
2024-10-26 06:05:38.287973,14997.793708337911,31.010930326083837,72.3145313058119,0
2024-10-26 06:06:38.287973,14999.480283997878,31.012132766676743,72.31434510883777,0
2024-10-26 06:07:38.287973,14997.664584417413,31.01196152395859,72.31470184653513,0
2024-10-26 06:08:38.287973,14998.696657984518,31.01218473416429,72.31549411595827,0
2024-10-26 06:09:38.287973,15005.464585841715,31.013112871173266,72.31627227968471,0
2024-10-26 06:10:38.287973,14999.226108225563,31.01357609728781,72.31628152056035,0
2024-10-26 06:11:38.287973,15000.075815718314,31.013423046304148,72.31579099899808,0
2024-10-26 06:12:38.287973,14997.207819263562,31.013244693520353,72.31558467001202,0
2024-10-26 06:13:38.287973,15003.55734575774,31.013019589221656,72.31627941982897,0
2024-10-26 06:14:38.287973,14997.76506171812,31.013247595084362,72.31584382585028,0
2024-10-26 06:15:38.287973,14993.038961830824,31.01373308167245,72.3153234760881,0
2024-10-26 06:16:38.287973,14998.479510933088,31.013645309563444,72.31498990742115,0
2024-10-26 06:17:38.287973,15000.403790091652,31.013810612789165,72.31432687264439,0
2024-10-26 06:18:38.287973,14995.67289989768,31.013634813663696,72.31496431597432,0
2024-10-26 06:19:38.287973,15001.306645263952,31.014272651695215,72.31532012854926,0
2024-10-26 06:20:38.287973,15002.588370524882,31.0138605018774,72.3154922010532,0
2024-10-26 06:21:38.287973,15006.773311449004,31.01404859157014,72.31624283137378,0
2024-10-26 06:22:38.287973,14993.709946650255,31.014051839551414,72.31658820556662,0
2024-10-26 06:23:38.287973,15003.079436289392,31.014144298008848,72.31652319423259,0
2024-10-26 06:24:38.287973,14997.562491487635,31.014112219036075,72.31710804176774,0
2024-10-26 06:25:38.287973,14997.983466229914,31.01399747070056,72.3167848231171,0
2024-10-26 06:26:38.287973,14989.858425335311,31.014170723227643,72.3170470602681,0
2024-10-26 06:27:38.287973,15007.56818259656,31.014540073658143,72.31706910852068,0
2024-10-26 06:28:38.287973,15002.015795172769,31.014716526638104,72.3180058146326,0
2024-10-26 06:29:38.287973,15001.368250888305,31.01426486643892,72.31855909831076,0
2024-10-26 06:30:38.287973,14997.510728212384,31.015199579974553,72.3185722000572,0
2024-10-26 06:31:38.287973,15004.31507619629,31.015567668160124,72.31879175083031,0
2024-10-26 06:32:38.287973,14998.761499035674,31.015438447147773,72.3192115924118,0
2024-10-26 06:33:38.287973,15010.08522738871,31.015942976658575,72.31922505437069,0
2024-10-26 06:34:38.287973,15002.388742417164,31.016404426563714,72.31851243735628,0
2024-10-26 06:35:38.287973,14998.137877036408,31.015781195127243,72.31824019938274,0
2024-10-26 06:36:38.287973,15004.793579609563,31.01563789045969,72.31792971476747,0
2024-10-26 06:37:38.287973,14989.048961767749,31.016064743455633,72.31810046184239,0
2024-10-26 06:38:38.287973,14998.47894166739,31.016598323940226,72.31806343510314,0
2024-10-26 06:39:38.287973,14999.426742904963,31.017220694794123,72.3184499787421,0
2024-10-26 06:40:38.287973,15005.347024903036,31.01805061976863,72.31893579354242,0
2024-10-26 06:41:38.287973,14999.41298799897,31.018423605761146,72.31887711968724,0
2024-10-26 06:42:38.287973,15008.895336443646,31.018816962903088,72.31828922003263,0
2024-10-26 06:43:38.287973,14999.924018106813,31.01926393437709,72.31853577592769,0
2024-10-26 06:44:38.287973,14994.878873931684,31.02064413083284,72.3194744213875,0
2024-10-26 06:45:38.287973,14997.483945217244,31.021369956115795,72.3189361353321,0
